Program_Code,Institution_Name,Depertments,Programme_Name,Cutoff_2023,Cutoff_2022,Subject_1,Subject_2,Subject_3,Subject_4,Department
1229646,MASENO UNIVERSITY,Business,"BACHELOR OF ARTS (ECONOMICS, WITH IT)",18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C,,,Business
1515646,TOM MBOYA UNIVERSITY,Business,"BACHELOR OF ARTS (ECONOMICS, WITH IT)",18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C,,,Business
1073646,RONGO UNIVERSITY,Business,BACHELOR OF ARTS (ECONOMICS),18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C,,,Business
1114646,UNIVERSITY OF ELDORET,Business,BACHELOR OF ARTS (ECONOMICS),18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C,,,Business
1117646,PWANI UNIVERSITY,Business,BACHELOR OF ARTS (ECONOMICS),18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C,,,Business
1118646,UNIVERSITY OF KABIANGA,Business,BACHELOR OF ARTS (ECONOMICS),18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C,,,Business
1253646,MOI UNIVERSITY,Business,BACHELOR OF ARTS (ECONOMICS),18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C,,,Business
1600646,ALUPE UNIVERSITY,Business,BACHELOR OF ARTS (ECONOMICS),18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C,,,Business
1700646,BOMET UNIVERSITY COLLEGE,Business,BACHELOR OF ARTS (ECONOMICS),18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C,,,Business
1096646,GARISSA UNIVERSITY,Business,BACHELOR OF ARTS IN ECONOMICS,18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C,,,Business
1162146,DAYSTAR UNIVERSITY,Business,BACHELOR OF ARTS IN ECONOMICS,18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C,,,Business
1480146,"CATHOLIC UNIVERSITY OF EASTERN
AFRICA",Business,BACHELOR OF ARTS IN ECONOMICS,18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C,,,Business
1103646,KCA UNIVERSITY,Business,BACHELOR OF ARTS IN ECONOMICS AND BUSINESS STUDIES,18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C,,,Business
1078647,AFRICA NAZARENE UNIVERSITY,Business,"BACHELOR OF SCIENCE IN INTERNATIONAL BUSINESS
MANAGEMENT",21.375,21.444,MAT A(121)/MAT B(122):C,,,,Business
1103647,KCA UNIVERSITY,Business,"BACHELOR OF SCIENCE IN INTERNATIONAL BUSINESS
MANAGEMENT",21.375,21.444,MAT A(121)/MAT B(122):C,,,,Business
1087651,KISII UNIVERSITY,Business,BACHELOR OF BUSINESS INFORMATION AND MANAGEMENT,21.375,21.444,MAT A(121)/MAT B(122):C,,,,Business
1480652,"CATHOLIC UNIVERSITY OF EASTERN
AFRICA",Other,BACHELOR OF JUSTICE AND PEACE,22.449,22.916,,,,,BACHELOR OF JUSTICE AND PEACE
1169653,"KENYA HIGHLANDS EVANGELICAL
UNIVERSITY",Education,BACHELOR OF CHRISTIAN EDUCATION,20.93,19.67,"CRE(313)/IRE(314)/HRE(31
5):C+",ENG(101)/KIS(102):C,,,Education
1080654,CO-OPERATIVE UNIVERSITY OF KENYA,Business,BACHELOR OF SCIENCE IN ACCOUNTING,29.648,28.031,MAT A(121):C+,ENG(101)/KIS(102):C+,,,Business
1181654,"UNIVERSITY OF EASTERN AFRICA,
BARATON",Business,BACHELOR OF BUSINESS ADMINISTRATION IN ACCOUNTING,18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C+,,,Business
1229654,MASENO UNIVERSITY,Business,"BACHELOR OF SCIENCE (ACCOUNTING & FINANCE, WITH IT)",26.172,19.914,MAT A(121):C+,ENG(101)/KIS(102):C+,,,Business
1253656,MOI UNIVERSITY,Education,"BACHELOR OF EDUCATION (SPECIAL NEEDS EDUCATION -
SECONDARY OPTION)",25.351,29.929,BIO(231)/GSC(237):C+,"MAT A(121)/MAT
B(122)/PHY(232)/CHE(233)/
GEO(312):C+",,,Education
1279656,MOUNT KENYA UNIVERSITY,Education,"BACHELOR OF EDUCATION SPECIAL NEEDS EDUCATION
SECONDARY OPTION",21.858,22.358,BIO(231)/GSC(237):C+,"MAT A(121)/MAT
B(122)/PHY(232)/CHE(233)/
GEO(312):C+",,,Education
1073657,RONGO UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT,15.864,17.043,BIO(231):C,CHE(233):C,MAT A(121)/PHY(232):C,ENG(101)/KIS(102):C,BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT
1077657,KENYA METHODIST UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT,15.864,17.043,BIO(231):C,CHE(233):C,MAT A(121)/PHY(232):C,ENG(101)/KIS(102):C,BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT
1079657,KIRINYAGA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT,15.864,17.043,BIO(231):C,CHE(233):C,MAT A(121)/PHY(232):C,ENG(101)/KIS(102):C,BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT
1116657,UZIMA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT,15.864,17.043,BIO(231):C,CHE(233):C,MAT A(121)/PHY(232):C,ENG(101)/KIS(102):C,BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT
1240657,"MERU UNIVERSITY OF SCIENCE AND
TECHNOLOGY",Pure Sciences,BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT,15.864,17.043,BIO(231):C,CHE(233):C,MAT A(121)/PHY(232):C,ENG(101)/KIS(102):C,BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT
1244657,KARATINA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT,15.864,17.043,BIO(231):C,CHE(233):C,MAT A(121)/PHY(232):C,ENG(101)/KIS(102):C,BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT
1279657,MOUNT KENYA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT,15.864,17.043,BIO(231):C,CHE(233):C,MAT A(121)/PHY(232):C,ENG(101)/KIS(102):C,BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT
"PROG
CODE",INSTITUTION NAME,Other,PROGRAMME NAME,CUTOFF - 2023,CUTOFF - 2022,SUBJECT 1,SUBJECT 2,SUBJECT 3,SUBJECT 4,PROGRAMME NAME
1425657,ZETECH UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT,15.864,17.043,BIO(231):C,CHE(233):C,MAT A(121)/PHY(232):C,ENG(101)/KIS(102):C,BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT
1107657,ST PAULS UNIVERSITY,Business,"BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT
AND ECONOMICS",15.864,17.043,BIO(231):C,CHE(233):C,MAT A(121)/PHY(232):C,ENG(101)/KIS(102):C,Business
4275657,AMREF INTERNATIONAL UNIVERSITY,Pure Sciences,"BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT
AND DEVELOPMENT",15.864,17.043,BIO(231):C,CHE(233):C,MAT A(121)/PHY(232):C,ENG(101)/KIS(102):C,"BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT
AND DEVELOPMENT"
1111659,KENYATTA UNIVERSITY,Other,BACHELOR OF PUBLIC POLICY AND ADMINISTRATION,28.342,32.94,,,,,Law / Social Sciences
1580659,"KENYATTA UNIVERSITY - MAMA NGINA
UNIVERSITY COLLEGE",Other,BACHELOR OF PUBLIC POLICY AND ADMINISTRATION,22.449,25.661,,,,,Law / Social Sciences
1279659,MOUNT KENYA UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS IN PUBLIC POLICY AND MANAGEMENT,-,-,,,,,Law / Social Sciences
1111661,KENYATTA UNIVERSITY,Arts & Humanities,BACHELOR OF MUSIC (TECHNOLOGY),23.417,22.829,MUC(511):C+,,,,Engineering
1061661,KABARAK UNIVERSITY,Arts & Humanities,BACHELOR OF MUSIC PRODUCTION TECHNOLOGY,23.417,22.829,MUC(511):C+,,,,Engineering
1162662,DAYSTAR UNIVERSITY,IT,BACHELOR OF ARTS IN PEACE AND CONFLICT,22.449,22.916,,,,,Computing
1087662,KISII UNIVERSITY,IT,BACHELOR OF ARTS IN PEACE AND CONFLICT STUDIES,22.449,22.916,,,,,Computing
1107662,ST PAULS UNIVERSITY,IT,BACHELOR OF ARTS IN PEACE AND CONFLICT STUDIES,22.449,22.916,,,,,Computing
1170664,MACHAKOS UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN STATISTICS AND PROGRAMMING,18.814,18.638,MAT A(121):C+,PHY(232):C,ENG(101)/KIS(102):C,,BACHELOR OF SCIENCE IN STATISTICS AND PROGRAMMING
1080163,CO-OPERATIVE UNIVERSITY OF KENYA,Pure Sciences,"BACHELOR OF SCIENCE IN STATISTICS AND INFORMATION
TECHNOLOGY",18.814,18.638,MAT A(121):C+,PHY(232):C,ENG(101)/KIS(102):C,,Engineering
1112665,TECHNICAL UNIVERSITY OF KENYA,Pure Sciences,BACHELOR OF SCIENCE (URBAN DESIGN AND DEVELOPMENT),26.071,25.586,MAT A(121):C,ENG(101)/KIS(102):C+,GEO(312):C,,Arts & Humanities
3895667,ISLAMIC UNIVERSITY OF KENYA,Arts & Humanities,BACHELOR OF ARTS IN ARABIC LANGUAGE,22.449,22.916,ENG(101)/KIS(102):C+,,,,Arts & Humanities
1078669,AFRICA NAZARENE UNIVERSITY,IT,"BACHELOR OF ARTS IN PEACE STUDIES AND CONFLICT
RESOLUTION",22.449,22.916,,,,,Computing
1279669,MOUNT KENYA UNIVERSITY,IT,"BACHELOR OF ARTS IN PEACE STUDIES AND CONFLICT
RESOLUTION",22.449,22.916,,,,,Computing
1279670,MOUNT KENYA UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS IN PUBLIC ADMINISTRATION,22.449,22.916,,,,,Arts & Humanities
1279671,MOUNT KENYA UNIVERSITY,Arts & Humanities,"BACHELOR OF ARTS IN PUBLIC ADMINISTRATION AND
GOVERNANCE",22.449,22.916,,,,,Law / Social Sciences
1495671,LUKENYA UNIVERSITY,Arts & Humanities,"BACHELOR OF ARTS IN PUBLIC ADMINISTRATION AND COUNTY
GOVERNANCE",-,-,,,,,Law / Social Sciences
1279672,MOUNT KENYA UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS IN SECURITY STUDIES AND CRIMINOLOGY,22.449,26.522,,,,,Law / Social Sciences
1063672,TECHNICAL UNIVERSITY OF MOMBASA,IT,BACHELOR OF ARTS IN CONFLICTS AND SECURITY STUDIES,22.449,27.973,,,,,Computing
1279674,MOUNT KENYA UNIVERSITY,Other,BACHELOR OF COUNSELING PSYCHOLOGY,22.449,22.916,,,,,BACHELOR OF COUNSELING PSYCHOLOGY
1555674,"KENYA ASSEMBLIES OF GOD EAST
UNIVERSITY",Other,BACHELOR OF COUNSELING PSYCHOLOGY,22.449,22.916,,,,,BACHELOR OF COUNSELING PSYCHOLOGY
1112676,TECHNICAL UNIVERSITY OF KENYA,Architecture & Built Environment,BACHELOR OF TECHNOLOGY (CONSTRUCTION MANAGEMENT),26.894,28.772,MAT A(121):C+,PHY(232):C+,,,Engineering
1279677,MOUNT KENYA UNIVERSITY,Business,BACHELOR OF SCIENCE IN FINANCE AND STATISTICS,18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C,,,Business
1114680,UNIVERSITY OF ELDORET,Education,"BACHELOR OF EDUCATION (EARLY CHILDHOOD & PRIMARY
EDUCATION)",22.961,-,"HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE
(316)/ENG(101)/KIS(102)/
MAT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(
502)/ARB(503)/KSL(504)/M
UC(511)/ACC(561)/COM(5
62)/BST(565):C+","HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE(
316)/ENG(101)/KIS(102)/M
AT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(5
02)/ARB(503)/KSL(504)/MU
C(511)/ACC(561)/COM(562
)/BST(565):C+",,,Education
"PROG
CODE",INSTITUTION NAME,Other,PROGRAMME NAME,CUTOFF - 2023,CUTOFF - 2022,SUBJECT 1,SUBJECT 2,SUBJECT 3,SUBJECT 4,PROGRAMME NAME
1096680,GARISSA UNIVERSITY,Education,"BACHELOR OF EDUCATION (EARLY CHILDHOOD AND PRIMARY
EDUCATION)",21.858,22.358,"HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE
(316)/ENG(101)/KIS(102)/
MAT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(
502)/ARB(503)/KSL(504)/M
UC(511)/ACC(561)/COM(5
62)/BST(565):C+","HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE(
316)/ENG(101)/KIS(102)/M
AT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(5
02)/ARB(503)/KSL(504)/MU
C(511)/ACC(561)/COM(562
)/BST(565):C+",,,Education
1118680,UNIVERSITY OF KABIANGA,Education,"BACHELOR OF EDUCATION (EARLY CHILDHOOD AND PRIMARY
EDUCATION)",21.858,22.358,"HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE
(316)/ENG(101)/KIS(102)/
MAT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(
502)/ARB(503)/KSL(504)/M
UC(511)/ACC(561)/COM(5
62)/BST(565):C+","HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE(
316)/ENG(101)/KIS(102)/M
AT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(5
02)/ARB(503)/KSL(504)/MU
C(511)/ACC(561)/COM(562
)/BST(565):C+",,,Education
1057680,EGERTON UNIVERSITY,Education,"BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT
EDUCATION)",23.201,22.358,"HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE
(316)/ENG(101)/KIS(102)/
MAT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(
502)/ARB(503)/KSL(504)/M
UC(511)/ACC(561)/COM(5
62)/BST(565):C+","HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE(
316)/ENG(101)/KIS(102)/M
AT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(5
02)/ARB(503)/KSL(504)/MU
C(511)/ACC(561)/COM(562
)/BST(565):C+",,,Education
1090680,SCOTT CHRISTIAN UNIVERSITY,Education,"BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT
EDUCATION)",21.858,22.358,"HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE
(316)/ENG(101)/KIS(102)/
MAT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(
502)/ARB(503)/KSL(504)/M
UC(511)/ACC(561)/COM(5
62)/BST(565):C+","HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE(
316)/ENG(101)/KIS(102)/M
AT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(5
02)/ARB(503)/KSL(504)/MU
C(511)/ACC(561)/COM(562
)/BST(565):C+",,,Education
1105680,CHUKA UNIVERSITY,Education,"BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT
EDUCATION)",24.041,22.358,"HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE
(316)/ENG(101)/KIS(102)/
MAT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(
502)/ARB(503)/KSL(504)/M
UC(511)/ACC(561)/COM(5
62)/BST(565):C+","HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE(
316)/ENG(101)/KIS(102)/M
AT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(5
02)/ARB(503)/KSL(504)/MU
C(511)/ACC(561)/COM(562
)/BST(565):C+",,,Education
1107680,ST PAULS UNIVERSITY,Education,"BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT
EDUCATION)",21.858,22.358,"HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE
(316)/ENG(101)/KIS(102)/
MAT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(
502)/ARB(503)/KSL(504)/M
UC(511)/ACC(561)/COM(5
62)/BST(565):C+","HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE(
316)/ENG(101)/KIS(102)/M
AT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(5
02)/ARB(503)/KSL(504)/MU
C(511)/ACC(561)/COM(562
)/BST(565):C+",,,Education
"PROG
CODE",INSTITUTION NAME,Other,PROGRAMME NAME,CUTOFF - 2023,CUTOFF - 2022,SUBJECT 1,SUBJECT 2,SUBJECT 3,SUBJECT 4,PROGRAMME NAME
1165680,MAASAI MARA UNIVERSITY,Education,"BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT
EDUCATION)",21.858,22.358,"HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE
(316)/ENG(101)/KIS(102)/
MAT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(
502)/ARB(503)/KSL(504)/M
UC(511)/ACC(561)/COM(5
62)/BST(565):C+","HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE(
316)/ENG(101)/KIS(102)/M
AT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(5
02)/ARB(503)/KSL(504)/MU
C(511)/ACC(561)/COM(562
)/BST(565):C+",,,Education
1279681,MOUNT KENYA UNIVERSITY,IT,"BACHELOR OF SCIENCE IN HEALTH RECORDS AND
INFORMATION TECHNOLOGY",15.864,17.043,BIO(231)/BSC(235):C-,MAT A(121):C,ENG(101)/KIS(102):C+,"PHY(232)/CHE(233)/PSC(23
4):C",Engineering
1105681,CHUKA UNIVERSITY,Pure Sciences,"BACHELOR OF SCIENCE IN HEALTH RECORDS AND
INFORMATION MANAGEMENT",24.991,28.565,BIO(231)/BSC(235):C-,MAT A(121):C,ENG(101)/KIS(102):C+,"PHY(232)/CHE(233)/PSC(23
4):C","BACHELOR OF SCIENCE IN HEALTH RECORDS AND
INFORMATION MANAGEMENT"
4275681,AMREF INTERNATIONAL UNIVERSITY,Pure Sciences,"BACHELOR OF SCIENCE IN HEALTH RECORDS AND
INFORMATION MANAGEMENT",15.864,-,BIO(231)/BSC(235):C-,MAT A(121):C,ENG(101)/KIS(102):C+,"PHY(232)/CHE(233)/PSC(23
4):C","BACHELOR OF SCIENCE IN HEALTH RECORDS AND
INFORMATION MANAGEMENT"
1580681,"KENYATTA UNIVERSITY - MAMA NGINA
UNIVERSITY COLLEGE",Pure Sciences,"BACHELOR OF SCIENCE ( HEALTH RECORDS AND INFORMATION
MANAGEMENT)",27.15,25.999,BIO(231)/BSC(235):C-,MAT A(121):C,ENG(101)/KIS(102):C+,"PHY(232)/CHE(233)/PSC(23
4):C","BACHELOR OF SCIENCE ( HEALTH RECORDS AND INFORMATION
MANAGEMENT)"
1166681,SOUTH EASTERN KENYA UNIVERSITY,Pure Sciences,"BACHELOR OF SCIENCE (HEALTH RECORDS AND INFORMATION
TECHNOLOGY)",15.864,24.322,BIO(231)/BSC(235):C-,MAT A(121):C,ENG(101)/KIS(102):C+,"PHY(232)/CHE(233)/PSC(23
4):C",Engineering
1279683,MOUNT KENYA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN REAL ESTATE MANAGEMENT,18.392,18.692,MAT A(121):C+,,,,BACHELOR OF SCIENCE IN REAL ESTATE MANAGEMENT
1077684,KENYA METHODIST UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN TRAVEL AND TOURISM,-,21.444,,,,,BACHELOR OF SCIENCE IN TRAVEL AND TOURISM
1279684,MOUNT KENYA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN TRAVEL AND TOURISM,23.6,24.37,,,,,BACHELOR OF SCIENCE IN TRAVEL AND TOURISM
1080684,CO-OPERATIVE UNIVERSITY OF KENYA,Hospitality & Tourism,BACHELOR OF TOURISM AND TRAVEL MANAGEMENT,26.096,28.086,,,,,BACHELOR OF TOURISM AND TRAVEL MANAGEMENT
1279685,MOUNT KENYA UNIVERSITY,Other,BACHELOR OF SOCIAL WORK AND ADMINISTRATION,22.449,22.916,,,,,BACHELOR OF SOCIAL WORK AND ADMINISTRATION
1570685,TURKANA UNIVERSITY COLLEGE,Other,BACHELOR OF SOCIAL WORK AND ADMINISTRATION,22.449,22.916,,,,,BACHELOR OF SOCIAL WORK AND ADMINISTRATION
1170986,MACHAKOS UNIVERSITY,Environmental Studies,"BACHELOR OF ENVIRONMENTAL STUDIES (ENVIRONMENTAL
RESOURCE CONSERVATION)",15.864,17.043,BIO(231)/AGR(443):C+,CHE(233)/GEO(312):C+,,,Environmental Sciences
1111686,KENYATTA UNIVERSITY,Pure Sciences,"BACHELOR OF ENVIRONMENTAL SCIENCE (RESOURCE
CONSERVATION)",15.864,17.043,BIO(231)/AGR(443):C+,CHE(233)/GEO(312):C+,,,Environmental Sciences
1057689,EGERTON UNIVERSITY,Agriculture,BACHELOR OF SCIENCE IN ANIMAL HEALTH MANAGEMENT,27.902,30.215,BIO(231):C+,"CHE(233)/MAT
A(121)/PHY(232):C+",,,Agriculture
1229692,MASENO UNIVERSITY,Pure Sciences,"BACHELOR OF SCIENCE (GEOGRAPHY AND NATURAL RESOURCE
MANAGEMENT, WITH IT)",18.144,26.024,GEO(312):C+,,,,"BACHELOR OF SCIENCE (GEOGRAPHY AND NATURAL RESOURCE
MANAGEMENT, WITH IT)"
1515692,TOM MBOYA UNIVERSITY,Pure Sciences,"BACHELOR OF SCIENCE (GEOGRAPHY AND NATURAL RESOURCE
MANAGEMENT, WITH IT)",18.144,22.457,GEO(312):C+,,,,"BACHELOR OF SCIENCE (GEOGRAPHY AND NATURAL RESOURCE
MANAGEMENT, WITH IT)"
1111696,KENYATTA UNIVERSITY,Engineering,BACHELOR OF SCIENCE (BIOMEDICAL ENGINEERING),42.387,41.807,MAT A(121):C,PHY(232):C,CHE(233):C,,Engineering
1063696,TECHNICAL UNIVERSITY OF MOMBASA,Engineering,BACHELOR OF SCIENCE (MEDICAL ENGINEERING),36.249,36.56,MAT A(121):C,PHY(232):C,CHE(233):C,,Engineering
1253697,MOI UNIVERSITY,Engineering,"BACHELOR OF ENGINEERING (ELECTRICAL AND
TELECOMMUNICATION ENGINEERING)",38.039,38.526,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1112699,TECHNICAL UNIVERSITY OF KENYA,Engineering,BACHELOR OF TECHNOLOGY (CHEMICAL ENGINEERING),27.25,25.214,MAT A(121):C+,PHY(232):C+,CHE(233):C+,,Engineering
1061707,KABARAK UNIVERSITY,Engineering,BACHELOR OF SCIENCE IN TELECOMMUNICATION,15.683,15.982,MAT A(121):C,PHY(232):C,CHE(233):C,,BACHELOR OF SCIENCE IN TELECOMMUNICATION
1170707,MACHAKOS UNIVERSITY,IT,"BACHELOR OF SCIENCE IN TELECOMMUNICATION AND
INFORMATION TECHNOLOGY",15.683,15.982,MAT A(121):C,PHY(232):C,CHE(233):C,,Engineering
1087709,KISII UNIVERSITY,Pure Sciences,"BACHELOR OF SCIENCE IN MATHEMATICS ( PURE
MATHEMATICS, APPLIED MATHEMATICS AND STATISTICS)",18.831,19.914,MAT A(121):C+,,,,"BACHELOR OF SCIENCE IN MATHEMATICS ( PURE
MATHEMATICS, APPLIED MATHEMATICS AND STATISTICS)"
"PROG
CODE",INSTITUTION NAME,Other,PROGRAMME NAME,CUTOFF - 2023,CUTOFF - 2022,SUBJECT 1,SUBJECT 2,SUBJECT 3,SUBJECT 4,PROGRAMME NAME
1173709,"DEDAN KIMATHI UNIVERSITY OF
TECHNOLOGY",Pure Sciences,"BACHELOR OF SCIENCE IN MATHEMATICS AND MODELLING
PROCESSES",18.831,19.914,MAT A(121):C+,,,,"BACHELOR OF SCIENCE IN MATHEMATICS AND MODELLING
PROCESSES"
1240709,"MERU UNIVERSITY OF SCIENCE AND
TECHNOLOGY",Pure Sciences,BACHELOR OF SCIENCE IN MATHEMATICS & PHYSICS,18.831,19.914,MAT A(121):C+,,,,BACHELOR OF SCIENCE IN MATHEMATICS & PHYSICS
1279709,MOUNT KENYA UNIVERSITY,Pure Sciences,"BACHELOR OF SCIENCE IN STATISTICAL MODELLING WITH DATA
SCIENCE",-,-,MAT A(121):C+,,,,Computing
1114718,UNIVERSITY OF ELDORET,Engineering,"BACHELOR OF ENGINEERING (MECHANICAL & PRODUCTION
ENGINEERING)",26.898,35.269,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1253718,MOI UNIVERSITY,Engineering,"BACHELOR OF ENGINEERING (MECHANICAL AND PRODUCTION
ENGINEERING)",36.089,36.19,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+,Engineering
1082719,"MASINDE MULIRO UNIVERSITY OF
SCIENCE & TECHNOLOGY",Pure Sciences,BACHELOR OF SCIENCE (GEOSPATIAL INFORMATION SCIENCE),15.683,17.363,MAT A(121):C+,PHY(232):C+,GEO(312):C,,BACHELOR OF SCIENCE (GEOSPATIAL INFORMATION SCIENCE)
1249719,"JOMO KENYATTA UNIVERSITY OF
AGRICULTURE AND TECHNOLOGY",Pure Sciences,BACHELOR OF SCIENCE (GEOSPATIAL INFORMATION SCIENCE),27.531,29.784,MAT A(121):C+,PHY(232):C+,GEO(312):C,,BACHELOR OF SCIENCE (GEOSPATIAL INFORMATION SCIENCE)
1173719,"DEDAN KIMATHI UNIVERSITY OF
TECHNOLOGY",Pure Sciences,"BACHELOR OF SCIENCE IN GEOSPATIAL INFORMATION SCIENCE
AND REMOTE SENSING",15.683,25.854,MAT A(121):C+,PHY(232):C+,GEO(312):C,,"BACHELOR OF SCIENCE IN GEOSPATIAL INFORMATION SCIENCE
AND REMOTE SENSING"
1165719,MAASAI MARA UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS (GEOGRAPHY),15.683,-,MAT A(121):C+,PHY(232):C+,GEO(312):C,,Arts & Humanities
1240603,"MERU UNIVERSITY OF SCIENCE AND
TECHNOLOGY",Pure Sciences,BACHELOR OF SCIENCE (FOOD SCIENCE AND MANAGEMENT),15.864,-,"BIO(231)/AGR(443)/HSC(44
1):C",CHE(233):C,MAT A(121):C,,Agriculture
